Date,Hour,2006
2006-07-06,5,30.088153917294353
2006-07-06,6,34.55128247410896
2006-07-06,7,38.03017979444969
2006-07-06,8,42.15663736808996
2006-07-06,9,44.177424615055166
2006-07-06,10,43.86964211023543
2006-07-06,11,43.887082934069156
2006-07-06,12,44.43505893401847
2006-07-06,13,44.369828789148926
2006-07-06,14,45.04293804887357
2006-07-06,15,43.6818309872311
2006-07-06,16,42.690517132420226
2006-07-06,17,43.84456833511493
2006-07-06,18,42.91707711028061
2006-07-06,19,43.713297119920156
2006-07-06,20,39.47992531080759
2006-07-06,21,36.75271431139939
2006-07-06,22,39.468246336170594
2006-07-06,23,38.62577761538292
2006-07-07,0,36.97957805275291
2006-07-07,1,34.366829845686475
2006-07-07,2,32.04522221218814
2006-07-07,3,30.061899246547398
2006-07-07,4,29.09910454779784
2006-07-07,5,29.80066770876023
2006-07-07,6,34.469060166133346
2006-07-07,7,37.94582953764791
2006-07-07,8,42.07309829924287
2006-07-07,9,44.077648543369094
2006-07-07,10,43.74224291334603
2006-07-07,11,43.731035046700036
2006-07-07,12,44.24879958267865
2006-07-07,13,44.14353202512125
2006-07-07,14,44.731134159773504
2006-07-07,15,43.292285234532855
2006-07-07,16,42.2286624280708
2006-07-07,17,43.35371918078825
2006-07-07,18,42.49930014442414
2006-07-07,19,43.578003211216526
2006-07-07,20,39.48921482994857
2006-07-07,21,36.743186761527866
2006-07-07,22,39.481220734505115
2006-07-07,23,38.76570453632222
2006-07-08,0,37.59221057275881
2006-07-08,1,34.990137670229416
2006-07-08,2,32.71366793167037
2006-07-08,3,30.61320591694994
2006-07-08,4,29.57840435056734
2006-07-08,5,30.304443817048707
2006-07-08,6,34.771082704121916
2006-07-08,7,38.05207176184738
2006-07-08,8,42.178527751635926
2006-07-08,9,44.20019672266235
2006-07-08,10,43.89642499191488
2006-07-08,11,43.917974702654305
2006-07-08,12,44.470622102064944
2006-07-08,13,44.41416748449786
2006-07-08,14,45.102507034379144
2006-07-08,15,43.7552395217102
2006-07-08,16,42.77456987404045
2006-07-08,17,43.93417869920186
2006-07-08,18,42.99452835784522
2006-07-08,19,43.7165998180323
2006-07-08,20,39.46745434225919
2006-07-08,21,36.72529303205879
2006-07-08,22,39.4853268577572
2006-07-08,23,38.66542106412984
2006-07-09,0,37.29109628406681
2006-07-09,1,34.80684808412301
2006-07-09,2,32.59564340834477
2006-07-09,3,30.50562531837954
2006-07-09,4,29.51202461136014
2006-07-09,5,30.264677549716705
2006-07-09,6,34.67295209612511
2006-07-09,7,38.07331173006578
2006-07-09,8,42.19949771592073
2006-07-09,9,44.22423534834394
2006-07-09,10,43.92594364165008
2006-07-09,11,43.9531009738871
2006-07-09,12,44.51164475974735
2006-07-09,13,44.462842250457854
2006-07-09,14,45.167331390924744
2006-07-09,15,43.8348251028686
2006-07-09,16,42.86807613740046
2006-07-09,17,44.03369655091945
2006-07-09,18,43.15057117905242
2006-07-09,19,44.2449596020259
2006-07-09,20,40.071893545354385
2006-07-09,21,37.390950632166785
2006-07-09,22,40.183765210210005
2006-07-09,23,39.431945957801034
2006-07-10,0,38.5977954795647
2006-07-10,1,36.01236475933235
2006-07-10,2,33.536389019392594
2006-07-10,3,31.599044557512485
2006-07-10,4,30.504648042216836
2006-07-10,5,30.975147968137176
2006-07-10,6,35.45140590483047
2006-07-10,7,38.38132911668685
2006-07-10,8,42.32842478610898
2006-07-10,9,43.55590196131559
2006-07-10,10,44.35104753040372
2006-07-10,11,43.856260371488574
2006-07-10,12,45.97007774649124
2006-07-10,13,45.85423325987446
2006-07-10,14,46.33971690274478
2006-07-10,15,44.87938731352755
2006-07-10,16,44.16274917601011
2006-07-10,17,45.19313383257547
2006-07-10,18,44.4261398823863
2006-07-10,19,44.69202189940807
2006-07-10,20,40.6282561704898
2006-07-10,21,38.4541361693897
2006-07-10,22,40.775292155889304
2006-07-10,23,40.03873619745746
2006-07-11,0,38.04222621308
2006-07-11,1,35.578911230936
2006-07-11,2,33.064369514744
2006-07-11,3,31.191630626296
2006-07-11,4,30.092879643928
2006-07-11,5,30.37709662668
2006-07-11,6,34.587438434032
2006-07-11,7,37.522686010184
2006-07-11,8,41.650563868848
2006-07-11,9,42.848364758816004
2006-07-11,10,43.701422001352
2006-07-11,11,43.259778048328
2006-07-11,12,45.450820884824005
2006-07-11,13,45.447620649600005
2006-07-11,14,46.124001547456004
2006-07-11,15,44.787718189584
2006-07-11,16,44.169196123599995
2006-07-11,17,45.247882289176005
2006-07-11,18,43.980666756072004
2006-07-11,19,44.376633681936
2006-07-11,20,40.454440734952
2006-07-11,21,38.307513101080005
2006-07-11,22,40.652049010528
2006-07-11,23,39.805429960712004
2006-07-12,0,38.034419738268
2006-07-12,1,35.5933467671256
2006-07-12,2,33.2997060516024
2006-07-12,3,31.2253612189816
2006-07-12,4,30.0513993539288
2006-07-12,5,30.534347922828
2006-07-12,6,34.6401412743872
2006-07-12,7,37.498039368426404
2006-07-12,8,41.4260170964608
2006-07-12,9,43.3793265734736
2006-07-12,10,43.2334054799592
2006-07-12,11,43.403648017168805
2006-07-12,12,44.1660608335704
2006-07-12,13,44.413166571160005
2006-07-12,14,45.624950048017595
2006-07-12,15,44.6252074341664
2006-07-12,16,43.92599475656
2006-07-12,17,45.2199343838296
2006-07-12,18,43.9876461480712
2006-07-12,19,44.6837890492256
2006-07-12,20,40.4181930365192
2006-07-12,21,37.979515283068004
2006-07-12,22,40.8663645447888
2006-07-12,23,39.6310269562152
2006-07-13,0,38.50368822513835
2006-07-13,1,35.885071198961384
2006-07-13,2,33.6240483895771
2006-07-13,3,31.567546821203443
2006-07-13,4,30.586638999578017
2006-07-13,5,31.270081622944588
2006-07-13,6,35.65834835791764
2006-07-13,7,38.63109508063222
2006-07-13,8,42.603012154768095
2006-07-13,9,44.70156011566899
2006-07-13,10,44.52328566962826
2006-07-13,11,44.67335225329389
2006-07-13,12,45.362852211382425
2006-07-13,13,45.49002608065724
2006-07-13,14,46.576496652031594
2006-07-13,15,45.59232323563257
2006-07-13,16,44.94303088052506
2006-07-13,17,46.240900593950926
2006-07-13,18,45.35399912672356
2006-07-13,19,45.977707749699235
2006-07-13,20,41.6018661671913
2006-07-13,21,39.06339011165085
2006-07-13,22,41.89612437203425
2006-07-13,23,40.76232448110713
2006-07-14,0,38.16889978209035
2006-07-14,1,35.68554021975977
2006-07-14,2,33.377064206170694
2006-07-14,3,31.25708111838584
2006-07-14,4,30.066833974501215
2006-07-14,5,30.605049667736584
2006-07-14,6,34.803447623818435
2006-07-14,7,37.654603594361824
2006-07-14,8,41.359982963939295
2006-07-14,9,43.301622378539385
2006-07-14,10,43.136439188337064
2006-07-14,11,43.28599962957709
2006-07-14,12,44.02647058672802
2006-07-14,13,44.24392186089723
2006-07-14,14,45.392709368118
2006-07-14,15,44.336232035722176
2006-07-14,16,43.58410011636506
2006-07-14,17,44.85721080220533
2006-07-14,18,43.750013859800355
2006-07-14,19,44.33702460989764
2006-07-14,20,40.082764181740096
2006-07-14,21,37.56584761580285
2006-07-14,22,40.46287759299745
2006-07-14,23,39.31552957779992
2006-07-15,0,38.45135719155435
2006-07-15,1,35.77554315070858
2006-07-15,2,33.455388673765896
2006-07-15,3,31.37602869762264
2006-07-15,4,30.327744386243616
2006-07-15,5,30.979242228080587
2006-07-15,6,35.54695323744404
2006-07-15,7,38.93240793630902
2006-07-15,8,42.74276918461769
2006-07-15,9,44.72713836279219
2006-07-15,10,44.55492736481866
2006-07-15,11,44.71249929483949
2006-07-15,12,45.41009494638722
2006-07-15,13,45.548334518577235
2006-07-15,14,46.657278651282795
2006-07-15,15,45.69243457618938
2006-07-15,16,45.06207370324506
2006-07-15,17,46.43034446774613
2006-07-15,18,45.41549360405796
2006-07-15,19,45.64266992664644
2006-07-15,20,41.13693176510169
2006-07-15,21,38.603533535666855
2006-07-15,22,41.439957993019846
2006-07-15,23,40.30866315376953
2006-07-16,0,38.86841641266635
2006-07-16,1,36.20126968897898
2006-07-16,2,33.8668683322475
2006-07-16,3,31.730476758997042
2006-07-16,4,30.62676822782282
2006-07-16,5,31.265074324232586
2006-07-16,6,35.72008129860884
2006-07-16,7,39.04639700680662
2006-07-16,8,42.801445292284896
2006-07-16,9,44.93399609689459
2006-07-16,10,44.81304583543146
2006-07-16,11,45.023671086578695
2006-07-16,12,45.777791671780825
2006-07-16,13,45.99222167801724
2006-07-16,14,47.264014359881195
2006-07-16,15,46.447005781846975
2006-07-16,16,45.95127816628506
2006-07-16,17,47.31203741395253
2006-07-16,18,45.877073110478754
2006-07-16,19,45.853738556316834
2006-07-16,20,41.1814067587545
2006-07-16,21,38.57349927997885
2006-07-16,22,41.31810542383905
2006-07-16,23,39.96063297708633
2006-07-17,0,38.26304516188
2006-07-17,1,35.591311255896
2006-07-17,2,33.191091574584
2006-07-17,3,31.403950860856
2006-07-17,4,30.394036882008
2006-07-17,5,30.735964271479997
2006-07-17,6,35.288671141552
2006-07-17,7,38.610566948424
2006-07-17,8,42.811927438127995
2006-07-17,9,44.121668860575994
2006-07-17,10,45.057634504072
2006-07-17,11,44.708455070408
2006-07-17,12,46.977792813464
2006-07-17,13,47.0754859056
2006-07-17,14,48.01460167961601
2006-07-17,15,46.966758911824
2006-07-17,16,46.6240050196
2006-07-17,17,47.811573200535996
2006-07-17,18,46.154156717992
2006-07-17,19,45.432037066896
2006-07-17,20,41.329542133672
2006-07-17,21,39.275501729880006
2006-07-17,22,41.625034024608
2006-07-17,23,40.503934713032
2006-07-18,0,38.194048836278355
2006-07-18,1,35.654582177749376
2006-07-18,2,33.1519468552291
2006-07-18,3,31.352159400871443
2006-07-18,4,30.24598175590202
2006-07-18,5,30.585588672884587
2006-07-18,6,34.81892016577363
2006-07-18,7,38.04372658680421
2006-07-18,8,42.16758463395209
2006-07-18,9,43.45468938399699
2006-07-18,10,44.457130859544264
2006-07-18,11,44.170672139817896
2006-07-18,12,46.52666465167442
2006-07-18,13,46.74803101245723
2006-07-18,14,47.9048259914796
2006-07-18,15,47.00510925950458
2006-07-18,16,46.78527142932506
2006-07-18,17,48.03069723065893
2006-07-18,18,46.22656068039956
2006-07-18,19,45.59676957398724
2006-07-18,20,41.436782855907296
2006-07-18,21,39.49857572679085
2006-07-18,22,41.91339390365825
2006-07-18,23,40.630551733903125
2006-07-19,0,38.698783524196
2006-07-19,1,36.167251290423195
2006-07-19,2,33.852981407392804
2006-07-19,3,31.7966608028552
2006-07-19,4,30.6310598996136
2006-07-19,5,31.126596150516
2006-07-19,6,35.1790251584384
2006-07-19,7,38.1449618789208
2006-07-19,8,42.0676249930176
2006-07-19,9,44.1294616903792
2006-07-19,10,44.1661399827224
2006-07-19,11,44.5245048798936
2006-07-19,12,45.489591865488805
2006-07-19,13,46.01430917652
2006-07-19,14,47.820136598747204
2006-07-19,15,47.3618462767008
2006-07-19,16,47.15304957032
2006-07-19,17,48.6531437523112
2006-07-19,18,46.8643284143864
2006-07-19,19,46.8512763691232
2006-07-19,20,42.300200493042404
2006-07-19,21,39.924118289796
2006-07-19,22,42.7987402820336
2006-07-19,23,41.0785981219544
2006-07-20,0,39.356243623127995
2006-07-20,1,36.4623058715376
2006-07-20,2,34.1189121187504
2006-07-20,3,32.043947754513596
2006-07-20,4,30.994592391204797
2006-07-20,5,31.653324688888002
2006-07-20,6,36.0020808249312
2006-07-20,7,38.9535063230544
2006-07-20,8,42.8925735148768
2006-07-20,9,45.0694956443456
2006-07-20,10,45.0587986324432
2006-07-20,11,45.3812342042448
2006-07-20,12,46.2615018220784
2006-07-20,13,46.649973159359995
2006-07-20,14,48.2770958157696
2006-07-20,15,47.7667861510944
2006-07-20,16,47.54547752776
2006-07-20,17,49.023009118321596
2006-07-20,18,47.5929228007952
2006-07-20,19,47.57418950813759
2006-07-20,20,42.875781010203205
2006-07-20,21,40.437926763928
2006-07-20,22,43.208385726764796
2006-07-20,23,41.5590378778192
2006-07-21,0,39.876978329972
2006-07-21,1,37.090079255482394
2006-07-21,2,34.6895578568296
2006-07-21,3,32.5641107377064
2006-07-21,4,31.4119016132552
2006-07-21,5,31.951724366211998
2006-07-21,6,36.254496215308805
2006-07-21,7,39.1816509683256
2006-07-21,8,43.177449726483204
2006-07-21,9,45.401169391774395
2006-07-21,10,45.4718702126968
2006-07-21,11,45.878277333215195
2006-07-21,12,46.8483556291016
2006-07-21,13,47.36113061764
2006-07-21,14,49.2513557351504
2006-07-21,15,48.980442735785594
2006-07-21,16,48.97564680424
2006-07-21,17,50.5447600454984
2006-07-21,18,49.3199730047448
2006-07-21,19,49.0805487513824
2006-07-21,20,44.3302028369368
2006-07-21,21,41.914619849172
2006-07-21,22,44.632216777195204
2006-07-21,23,42.6513870625208
2006-07-22,0,39.44826472934
2006-07-22,1,36.615407707228
2006-07-22,2,34.162174574412
2006-07-22,3,31.967925382508
2006-07-22,4,30.888017276444003
2006-07-22,5,31.345275812140002
2006-07-22,6,35.742601271135996
2006-07-22,7,38.871439722532
2006-07-22,8,42.866413591104
2006-07-22,9,45.038906816968
2006-07-22,10,45.020693340996004
2006-07-22,11,45.335062732644
2006-07-22,12,46.206719132252
2006-07-22,13,46.5841239558
2006-07-22,14,48.188820173688
2006-07-22,15,47.658801441232
2006-07-22,16,47.4197007828
2006-07-22,17,48.890016534748
2006-07-22,18,47.185514913556
2006-07-22,19,46.992511967728
2006-07-22,20,42.315955283796
2006-07-22,21,39.84498825334
2006-07-22,22,42.584020940744004
2006-07-22,23,40.910383538275994
2006-07-23,0,38.213004391096
2006-07-23,1,35.540303951403196
2006-07-23,2,33.1755098438128
2006-07-23,3,31.1166321786352
2006-07-23,4,30.0795304591536
2006-07-23,5,30.615294715416
2006-07-23,6,35.0579325941984
2006-07-23,7,38.52609831954079
2006-07-23,8,42.6209380756576
2006-07-23,9,44.7515780822592
2006-07-23,10,44.6632405735824
2006-07-23,11,44.905400106433596
2006-07-23,12,45.6992220663088
2006-07-23,13,45.971369779519996
2006-07-23,14,47.3508563958272
2006-07-23,15,46.6155013218208
2006-07-23,16,46.18863461832
2006-07-23,17,47.5816610964912
2006-07-23,18,46.2568272048464
2006-07-23,19,46.2260328976032
2006-07-23,20,41.5127158819024
2006-07-23,21,38.871860496696
2006-07-23,22,41.5557501420736
2006-07-23,23,39.961812697614405
2006-07-24,0,38.158573228636
2006-07-24,1,35.5793484010712
2006-07-24,2,33.1670205729848
2006-07-24,3,31.3816798179832
2006-07-24,4,30.3544564377176
2006-07-24,5,30.661099679756003
2006-07-24,6,35.1626870766144
2006-07-24,7,38.4575365644328
2006-07-24,8,42.6327123906816
2006-07-24,9,43.9427972318672
2006-07-24,10,44.9124938436584
2006-07-24,11,44.595083967197596
2006-07-24,12,46.9050432565208
2006-07-24,13,47.05911307932
2006-07-24,14,48.1063547477552
2006-07-24,15,47.1412683364128
2006-07-24,16,46.86964545512
2006-07-24,17,48.089664503279195
2006-07-24,18,46.3530471362824
2006-07-24,19,45.537787772771196
2006-07-24,20,41.4310959387784
2006-07-24,21,39.462022378236
2006-07-24,22,41.8380543239376
2006-07-24,23,40.5867977393704
2006-07-25,0,38.418027354456
2006-07-25,1,35.8016844855152
2006-07-25,2,33.2517553922608
2006-07-25,3,31.4940337658672
2006-07-25,4,30.3789634845296
2006-07-25,5,30.524764529976
2006-07-25,6,34.8479458611424
2006-07-25,7,38.0701581684688
2006-07-25,8,42.1744527536736
2006-07-25,9,43.483112621331195
2006-07-25,10,44.5471851939664
2006-07-25,11,44.3231255366096
2006-07-25,12,46.7509037021168
2006-07-25,13,47.07178666272
2006-07-25,14,48.4294108097792
2006-07-25,15,47.7004898755488
2006-07-25,16,47.63198810952
2006-07-25,17,48.942026108683194
2006-07-25,18,47.0307276194704
2006-07-25,19,46.5976509237152
2006-07-25,20,42.3681477934864
2006-07-25,21,40.434786156056
2006-07-25,22,42.780632694649604
2006-07-25,23,41.188426259118394
2006-07-26,0,38.949418570108
2006-07-26,1,36.231352332853604
2006-07-26,2,33.6806217425144
2006-07-26,3,31.659675569989602
2006-07-26,4,30.5122372808728
2006-07-26,5,30.810129687468
2006-07-26,6,34.9433928375232
2006-07-26,7,38.2216822724584
2006-07-26,8,42.136576695564806
2006-07-26,9,44.2357344414416
2006-07-26,10,44.3425038704552
2006-07-26,11,44.7731906753128
2006-07-26,12,45.8151349123224
2006-07-26,13,46.44234971196
2006-07-26,14,48.4641381627056
2006-07-26,15,48.1974897693984
2006-07-26,16,48.16510184936
2006-07-26,17,49.7381480170776
2006-07-26,18,47.7671825811272
2006-07-26,19,46.9687945629536
2006-07-26,20,42.4247017198152
2006-07-26,21,40.149421138908
2006-07-26,22,43.0149190485328
2006-07-26,23,41.0961604039912
2006-07-27,0,38.388469025724
2006-07-27,1,35.312041499240806
2006-07-27,2,32.9937472752632
2006-07-27,3,30.9828199474488
2006-07-27,4,29.9162040802584
2006-07-27,5,30.403697045804
2006-07-27,6,34.7491159647296
2006-07-27,7,38.1614273822952
2006-07-27,8,42.2043761689344
2006-07-27,9,44.320878544404806
2006-07-27,10,44.280643020125595
2006-07-27,11,44.5688346855784
2006-07-27,12,45.42588591508721
2006-07-27,13,45.787909953879996
2006-07-27,14,47.324471891396804
2006-07-27,15,46.6980921701152
2006-07-27,16,46.361336736080005
2006-07-27,17,47.7951916831128
2006-07-27,18,46.268068445741605
2006-07-27,19,46.3410034445408
2006-07-27,20,41.7373648362056
2006-07-27,21,39.39295417212401
2006-07-27,22,42.2978148162384
2006-07-27,23,40.8152411775336
2006-07-28,0,37.89777238900635
2006-07-28,1,35.36361736160698
2006-07-28,2,33.0643156632595
2006-07-28,3,30.94222831090504
2006-07-28,4,29.837433698466818
2006-07-28,5,30.468424923372584
2006-07-28,6,34.907515264544834
2006-07-28,7,37.99536115193862
2006-07-28,8,41.77008724058889
2006-07-28,9,43.80919413626259
2006-07-28,10,43.642381394227456
2006-07-28,11,43.799719923422685
2006-07-28,12,44.51698977263282
2006-07-28,13,44.69224653381724
2006-07-28,14,45.82618215196919
2006-07-28,15,44.834023430678975
2006-07-28,16,44.16259669908506
2006-07-28,17,45.45827325010053
2006-07-28,18,44.28991174983475
2006-07-28,19,44.757515264444834
2006-07-28,20,40.393002800350494
2006-07-28,21,37.85301898031885
2006-07-28,22,40.72026342378305
2006-07-28,23,39.58009503716233
2006-07-29,0,37.67898663319435
2006-07-29,1,35.15116651759658
2006-07-29,2,32.8694898543179
2006-07-29,3,30.766448271390644
2006-07-29,4,29.67911573386762
2006-07-29,5,30.363748918520585
2006-07-29,6,34.73990958250003
2006-07-29,7,37.63622210638102
2006-07-29,8,41.68329097460169
2006-07-29,9,43.707248929720194
2006-07-29,10,43.51510185143466
2006-07-29,11,43.64630138766349
2006-07-29,12,44.335744819579226
2006-07-29,13,44.47313998537723
2006-07-29,14,45.52661108333079
2006-07-29,15,44.46122256646137
2006-07-29,16,43.72340881204506
2006-07-29,17,44.99147519655413
2006-07-29,18,43.98877331643395
2006-07-29,19,44.77469767653444
2006-07-29,20,40.48166806051769
2006-07-29,21,37.89878228130685
2006-07-29,22,40.72900953844385
2006-07-29,23,39.62791545926552
2006-07-30,0,37.91733275983835
2006-07-30,1,35.32088550470138
2006-07-30,2,32.9567285400371
2006-07-30,3,30.815208799343445
2006-07-30,4,29.674386122598015
2006-07-30,5,30.259752531644587
2006-07-30,6,34.590570978797636
2006-07-30,7,37.62844005569222
2006-07-30,8,41.67578531308809
2006-07-30,9,43.70115658810899
2006-07-30,10,43.508364741808265
2006-07-30,11,43.63865499731389
2006-07-30,12,44.32716643904242
2006-07-30,13,44.46094546965723
2006-07-30,14,45.509602012071596
2006-07-30,15,44.43983389419258
2006-07-30,16,43.69953530452506
2006-07-30,17,44.96564670129093
2006-07-30,18,43.75775705370355
2006-07-30,19,44.463580707939236
2006-07-30,20,40.13264991337129
2006-07-30,21,37.43395406635085
2006-07-30,22,40.17239482655425
2006-07-30,23,39.06432923568713
2006-07-31,0,37.22284390914635
2006-07-31,1,34.68630115819498
2006-07-31,2,32.15720432511149
2006-07-31,3,30.221186936373044
2006-07-31,4,29.153594034190817
2006-07-31,5,29.621593662312588
2006-07-31,6,34.05944232600084
2006-07-31,7,37.27796621631062
2006-07-31,8,41.40799829017289
2006-07-31,9,42.56450617139059
2006-07-31,10,43.34837734874346
2006-07-31,11,42.83613725934669
2006-07-31,12,44.951381293124825
2006-07-31,13,44.845888295617236
2006-07-31,14,45.3030412302172
2006-07-31,15,43.76666825775097
2006-07-31,16,42.96640752788506
2006-07-31,17,43.96934825660853
2006-07-31,18,42.75808722411075
2006-07-31,19,42.716379581532834
2006-07-31,20,38.8399640336665
2006-07-31,21,36.74084190445885
2006-07-31,22,39.20571733980705
2006-07-31,23,38.557178982558334
2006-08-01,0,33.50165419351671
2006-08-01,1,31.246894639530755
2006-08-01,2,28.81874079858619
2006-08-01,3,26.872246958094884
2006-08-01,4,25.653742993340035
2006-08-01,5,26.206662109929177
2006-08-01,6,30.354997603531277
2006-08-01,7,32.82603241901645
2006-08-01,8,36.749535114480175
2006-08-01,9,38.31782616058599
2006-08-01,10,38.70777798491252
2006-08-01,11,38.58086823397177
2006-08-01,12,40.00852841643684
2006-08-01,13,40.19218963011446
2006-08-01,14,40.33475191123118
2006-08-01,15,38.67964678721715
2006-08-01,16,37.66688685185011
2006-08-01,17,38.42083959622987
2006-08-01,18,37.725063139263106
2006-08-01,19,37.84838989400647
2006-08-01,20,34.056936060838595
2006-08-01,21,33.05509603054169
2006-08-01,22,35.16811711805249
2006-08-01,23,34.685055573950265
2006-08-02,0,33.13425728265881
2006-08-02,1,30.839445471809412
2006-08-02,2,28.60457440549037
2006-08-02,3,26.635271189329938
2006-08-02,4,25.40748093390734
2006-08-02,5,26.056355284948705
2006-08-02,6,30.025662707081914
2006-08-02,7,32.62900741386738
2006-08-02,8,36.42094631507592
2006-08-02,9,38.18302617814234
2006-08-02,10,38.37398364697488
2006-08-02,11,38.2464194429943
2006-08-02,12,39.120583008284946
2006-08-02,13,39.49406449749786
2006-08-02,14,39.53985953905915
2006-08-02,15,37.730602893230206
2006-08-02,16,36.422537482040454
2006-08-02,17,37.43613248798186
2006-08-02,18,37.300112624505225
2006-08-02,19,38.041928212112296
2006-08-02,20,33.39828185531918
2006-08-02,21,32.06406388195878
2006-08-02,22,34.33471897659721
2006-08-02,23,33.96873435998984
2006-08-03,0,33.26991521361165
2006-08-03,1,30.8756100576659
2006-08-03,2,28.68994145343259
2006-08-03,3,26.757574780309586
2006-08-03,4,25.589057932351366
2006-08-03,5,26.34008472964092
2006-08-03,6,30.493893149573385
2006-08-03,7,33.25382106207162
2006-08-03,8,37.18297412553147
2006-08-03,9,39.03015497699638
2006-08-03,10,39.16779025382413
2006-08-03,11,38.99585074596013
2006-08-03,12,39.786591772994626
2006-08-03,13,40.03003199248501
2006-08-03,14,39.89439580341402
2006-08-03,15,38.010324792611414
2006-08-03,16,36.66160963428319
2006-08-03,17,37.64776297087299
2006-08-03,18,37.59729899653657
2006-08-03,19,38.49075886478611
2006-08-03,20,33.673383212234285
2006-08-03,21,32.333997408711475
2006-08-03,22,34.59922360618044
2006-08-03,23,34.298033444928855
2006-08-04,0,33.316010232156245
2006-08-04,1,30.90914993830927
2006-08-04,2,28.715514416680286
2006-08-04,3,26.76055663208645
2006-08-04,4,25.59396793522548
2006-08-04,5,26.405980848956077
2006-08-04,6,30.510615635413057
2006-08-04,7,33.27184689505699
2006-08-04,8,37.20135319446749
2006-08-04,9,39.041376130075385
2006-08-04,10,39.16767717267469
2006-08-04,11,38.986191338935384
2006-08-04,12,39.7670897464364
2006-08-04,13,39.99976719375832
2006-08-04,14,39.84236836900686
2006-08-04,15,37.93619448127551
2006-08-04,16,36.57086118715121
2006-08-04,17,37.55292016669879
2006-08-04,18,37.52286894564569
2006-08-04,19,38.570042808436085
2006-08-04,20,33.627803066965875
2006-08-04,21,32.1836457956184
2006-08-04,22,34.48576842797491
2006-08-04,23,34.25461152406351
2006-08-05,0,33.40542541532613
2006-08-05,1,30.974207619341012
2006-08-05,2,28.69696540841771
2006-08-05,3,26.797327227665793
2006-08-05,4,25.628499598157376
2006-08-05,5,26.434263125288545
2006-08-05,6,30.570745885507225
2006-08-05,7,33.29480203246365
2006-08-05,8,37.22402953225894
2006-08-05,9,39.069071744861425
2006-08-05,10,39.20560747850513
2006-08-05,11,39.03322689957206
2006-08-05,12,39.82366495134189
2006-08-05,13,40.06925622981493
2006-08-05,14,39.937368317617306
2006-08-05,15,38.05742985868006
2006-08-05,16,36.71565212400086
2006-08-05,17,37.7061573097932
2006-08-05,18,37.68344900490437
2006-08-05,19,38.949911735040665
2006-08-05,20,33.88166786741809
2006-08-05,21,32.582428059713315
2006-08-05,22,34.90823598616941
2006-08-05,23,34.569676809020734
2006-08-06,0,33.59695047938997
2006-08-06,1,31.146906749180282
2006-08-06,2,28.89874554125872
2006-08-06,3,26.846117313877155
2006-08-06,4,25.657791070216472
2006-08-06,5,26.4063267288915
2006-08-06,6,30.545927236686087
2006-08-06,7,33.30827635607402
2006-08-06,8,37.237301776329915
2006-08-06,9,39.091508491815844
2006-08-06,10,39.240686159880006
2006-08-06,11,39.0811922925509
2006-08-06,12,39.88542920080456
2006-08-06,13,40.14698379287519
2006-08-06,14,40.0501129534643
2006-08-06,15,38.201262533460174
2006-08-06,16,36.88655184869422
2006-08-06,17,37.886562847463374
2006-08-06,18,38.049109944099726
2006-08-06,19,39.43492005818198
2006-08-06,20,34.41046259938485
2006-08-06,21,33.055114948514735
2006-08-06,22,35.308518347017745
2006-08-06,23,34.934088289700384
2006-08-07,0,34.04276131489122
2006-08-07,1,31.70047940991286
2006-08-07,2,29.27890842786228
2006-08-07,3,27.225232941946963
2006-08-07,4,25.957446988838953
2006-08-07,5,26.687507415570813
2006-08-07,6,30.82848386339005
2006-08-07,7,33.2420108539783
2006-08-07,8,37.2200981728573
2006-08-07,9,38.80269244886056
2006-08-07,10,39.14376228998591
2006-08-07,11,38.9709544912668
2006-08-07,12,40.335385333696586
2006-08-07,13,40.42989541871143
2006-08-07,14,40.415337739375786
2006-08-07,15,38.65265176750961
2006-08-07,16,37.553044493681824
2006-08-07,17,38.26722503217063
2006-08-07,18,37.6785847288113
2006-08-07,19,38.1069647443244
2006-08-07,20,34.26565783888314
2006-08-07,21,33.16740879369112
2006-08-07,22,35.219091090718415
2006-08-07,23,34.848403928797744
2006-08-08,0,33.196025636727015
2006-08-08,1,31.00612434185954
2006-08-08,2,28.639968079069927
2006-08-08,3,26.668657495020852
2006-08-08,4,25.461586610896344
2006-08-08,5,26.07273569605176
2006-08-08,6,30.257816073536784
2006-08-08,7,32.69218705145243
2006-08-08,8,36.61706954673782
2006-08-08,9,38.15979509757185
2006-08-08,10,38.50699300858919
2006-08-08,11,38.337018348013764
2006-08-08,12,39.71842744813637
2006-08-08,13,39.83922870834465
2006-08-08,14,39.84655592450386
2006-08-08,15,38.06724423925951
2006-08-08,16,36.94176274370114
2006-08-08,17,37.64900111653064
2006-08-08,18,37.19293223513506
2006-08-08,19,38.044127793616745
2006-08-08,20,34.29661190304996
2006-08-08,21,33.27150622297695
2006-08-08,22,35.394385674221006
2006-08-08,23,35.02147881448659
2006-08-09,0,33.787699623619716
2006-08-09,1,31.458560102369493
2006-08-09,2,29.216395240772915
2006-08-09,3,27.22652292308694
2006-08-09,4,25.93936701203798
2006-08-09,5,26.691136001276934
2006-08-09,6,30.701054410978458
2006-08-09,7,32.95014407035368
2006-08-09,8,36.40616137124359
2006-08-09,9,38.16528044907303
2006-08-09,10,38.348265510916114
2006-08-09,11,38.21267369746713
2006-08-09,12,39.07810315946601
2006-08-09,13,39.43736860157912
2006-08-09,14,39.45706956245825
2006-08-09,15,37.62395746404145
2006-08-09,16,36.29471393147126
